deal_id,deal_title,deal_store,deal_parameter,deal_value
2670,https://www.amazon.in/AMD-5600G-Processor-12-thread-RadeonTM/dp/B092L9GF5N/ref=sr_1_16?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-16,Amazon,about_product,"6 Cores & 12 Threads, 19 MB Cache. Turbo Boost :Yes Base Clock: 3.9 GHz, Max Boost Clock: up to 4.4 GHz. Virtualization Support: Yes Memory Support: DDR4 3200 MHz, Memory Channels: 2, TDP: 65W Compatible with Motherboards based on 500 series chipset, Socket AM4 Graphics: AMD Radeon Graphics, Included Heatsink Fan: Wraith Stealth 3 Years Brand Warranty. For Technical Support : Please Contact : Tel: +91-80-67030050 (Mon-Fri: 09:00 - 17:00 IST); Expect Delayed Response due to ongoing COVID Crisis For all performance-related issues in: AMD Processor: Please reach out via AMD brand home page > Drivers & Support > Customer Support (Technical & Warranty help) > Contact Support > Online Service Request In case you are not satisfied the resolution provided by the above brands, please reach back to Amazon Customer service for next steps."
2671,https://www.amazon.in/AMD-5600G-Processor-12-thread-RadeonTM/dp/B092L9GF5N/ref=sr_1_16?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-16,Amazon,highly_rated_by_customer_for,"value for money, good for gaming, good cpu"
2672,https://www.amazon.in/AMD-5600G-Processor-12-thread-RadeonTM/dp/B092L9GF5N/ref=sr_1_16?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-16,Amazon,product_imp_info,
2673,https://www.amazon.in/AMD-5600G-Processor-12-thread-RadeonTM/dp/B092L9GF5N/ref=sr_1_16?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-16,Amazon,product_details,{}
2674,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,deal_used_by,NULL
2675,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_size,NULL
2676,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,deal_pattern_name,"Ryzen 3 3200"
2677,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_main_info,{}
2678,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_tech_details,"{'Brand': '\u200eAMD', 'Manufacturer': '\u200eAMD', 'Model': '\u200eRyzen 3 3200G', 'Model Year': '\u200e2019', 'Product Dimensions': '\u200e4 x 4 x 0.6 cm; 510 g', 'Batteries': '\u200e1 Lithium Ion batteries required.', 'Item model number': '\u200eRyzen 3 3200G', 'Processor Brand': '\u200eAMD', 'Processor Speed': '\u200e3.6 GHz', 'Processor Type': '\u200eRyzen 3 3200G', 'Processor Count': '\u200e4', 'Processor Socket': '\u200eSocket AM4', 'Graphics Card Interface': '\u200eIntegrated', 'Graphics Coprocessor': '\u200eAmd Radeon Vega 8', 'Compatible Devices': '\u200eAM4 Socket Boards', 'Mounting Hardware': '\u200eCPU', 'Number of items': '\u200e1', 'Colour Screen': '\u200eNo', 'Wattage': '\u200e65 Watts', 'Batteries Included': '\u200eNo', 'Batteries Required': '\u200eNo', 'Does it contain liquid?': '\u200eNo', 'Has Auto Focus': '\u200eNo', 'Includes Rechargeable Battery': '\u200eNo', 'Includes AC Adapter': '\u200eNo', 'Supports Bluetooth Technology': '\u200eNo', 'Programmable Buttons': '\u200eNo', 'Country of Origin': '\u200eIndia', 'Item Weight': '\u200e510 g'}"
2679,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_extra_details,"{'ASIN': 'B07STGHZK8', 'Customer Reviews': '4.5 4.5 out of 5 stars 9,391 ratings 4.5 out of 5 stars', 'Best Sellers Rank': '#9,168 in Electronics (See Top 100 in Electronics) #2 in Processors', 'Date First Available': '24 June 2019', 'Packer': 'AMD India Pvt Ltd', 'Item Dimensions LxWxH': '40 x 40 x 6 Millimeters', 'Net Quantity': '1 U', 'Generic Name': 'Processor'}"
2680,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,about_product,"4 Cores & 4 Threads Base Clock: 3.6GHz, Max Boost Clock: up to 4GHz, 6MB Cache, TDP: 65W System Memory Specification: 2933MHz, System Memory Type: DDR4, Memory Channels: 2 Socket: AM4, Motherboard Compatibility: AMD 300, 400,serles chipset based motherboards Graphics: AMD Radeon Vega 8 Graphics, Heatsink Fan: Wraith Stealth, Warranty: 3 Years 3 Years Brand Warranty. For all performance-related issues in: AMD Processor: Please reach out via AMD brand home page > Drivers & Support > Customer Support (Technical & Warranty help) > Contact Support > Online Service Request In case you are not satisfied the resolution provided by the above brands, please reach back to Amazon Customer service for next steps."
2681,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,highly_rated_by_customer_for,"value for money, good for gaming, good cpu"
2682,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_imp_info,
2683,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-11,Amazon,product_details,{}
2691,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,deal_used_by,NULL
2692,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_size,NULL
2693,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,deal_pattern_name,NULL
2694,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_main_info,{}
2695,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_tech_details,"{'Brand': '\u200eCorsair', 'Manufacturer': '\u200eCorsair', 'Model': '\u200e15666435', 'Model Name': '\u200eK55 RGB PRO', 'Product Dimensions': '\u200e48.1 x 16.7 x 3.6 cm; 810 g', 'Item model number': '\u200e15666435', 'Operating System': '\u200eWindows 10', 'Processor Count': '\u200e1', 'Hardware Interface': '\u200ePCI Express x16', 'Compatible Devices': '\u200eGaming Console', 'Special Features': '\u200eSpill Proof, Hotkeys and Media Keys, Wrist Rest, Customizable Display Keys', 'Mounting Hardware': '\u200e1 x K55 Keyboard', 'Number of items': '\u200e1', 'Voltage': '\u200e28', 'Power Source': '\u200eusb', 'Batteries Included': '\u200eNo', 'Batteries Required': '\u200eNo', 'Type of cable or wire': '\u200eUSB', 'Keyboard Description': '\u200egaming', 'Connector Type': '\u200eUSB-A', 'Material': '\u200eRubber', 'Hand Orientation': '\u200eAmbidextrous', 'Has an attached light': '\u200eYes', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e810 g'}"
2696,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_extra_details,"{'ASIN': 'B08Y78FFR9', 'Customer Reviews': '4.5 4.5 out of 5 stars 11,693 ratings 4.5 out of 5 stars', 'Best Sellers Rank': '#17,277 in Electronics (See Top 100 in Electronics) #63 in Gaming Keyboards', 'Date First Available': '31 March 2021', 'Packer': 'WPG', 'Importer': 'WPG', 'Item Dimensions LxWxH': '48.1 x 16.7 x 3.6 Centimeters', 'Net Quantity': '1 Pack', 'Generic Name': 'K55 RGB PRO'}"
2697,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,about_product,"Dynamic RGB Backlighting: Light up your desktop with six onboard lighting effects, assign a color to each lighting zone, or program your own vibrant lighting effects across five RGB lighting zones with CORSAIR iCUE software. Six Dedicated Macro Keys: Activate functions, shortcuts, or keypresses in just one stroke with six dedicated macro keys, easily set up through CORSAIR iCUE software, or use instant streaming commands through Elgato Stream Deck software. Dust and Spill-Resistant Design: IP42-ratedprotection guards against accidents so your gameplay never has to stop. Detachable Palm Rest: A soft rubber palm rest reduces stress on your hands so you can play longer in comfort, with a textured surface to keep your hands from slipping. Dedicated Volume and Media Keys: Convenient control for media playback and fine-tuning volume on-the-fly without having to interrupt your game."
2698,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,highly_rated_by_customer_for,"good for typing, durable product, value for money"
2699,https://www.amazon.in/Corsair-Spill-Resistant-Customizable-Integration-Detachable/dp/B08Y78FFR9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.QvxeiTZ9MiFBf711WI9mrrIxMDENto8U7sS3Azx6QxkUA_ScGHu1rc_N_aOUZpdXN18ilX78mk4GyBPpduiCKjdDHn8H1SJSHr-VG6UNsUJN1CWFjsGpzL3BGRK1bjZYRcgjzY8E-XthlSBJkhFCGkxHtFmWQafxhuEs5qjtsD3EbHj5h6Ot0NioQo-HHuSnd2JI9M8CUR7MUQtcZE18w3112esF0SAKkoGoAmWgrRQPeU88Dyot5IeHQp0BZXT1e07nnGw8-JdlZwOlqSpUpBVkqBppAzfhyLxxr310ukk.Z7iN48W_6Hxg2r6cB8t_N3D8Zr7ObQu4KZr_ot-dct0&dib_tag=se&qid=1716234586&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_imp_info,
